"VARIABLENAME","VARIABLELABEL","VARTYPE","UNITS","CATEGORICAL","MISSING","COUNT","NA","MIN","MAX","Formula","categorical value concept code","categorical value concept name","categorical value omop id","variable concept code","variable concept name","variable omop id","additional context concept name","additional context concept code","additional context omop id","unit concept name","unit concept code","unit omop id","domain","visits","visit omop id","visit concept name","visit concept code"
"Bundeltakblok","type of bundle branch block at baseline","INT",,"1=LBTB| 2=RBTB| 3= Anterior hemiblock| 4= posterior hemiblock| 5= RBRB+anterior hemiblock| 6= RBTB+posterior hemiblock| 7= aspecific intrtaventricular block",,360,262,1,7,,"snomed:63467002|snomed:59118001|snomed:37760005|snomed:62026008|snomed:46319007|snomed:30667004|snomed:4554005","left bundle branch block|right bundle branch block|Left anterior fascicular block|Left posterior fascicular block|Right bundle branch block AND left posterior fascicular block|Right bundle branch block AND left anterior fascicular block|Intraventricular conduction defect","316998|314059|4295336|4268046|321590|316432|4166844","snomed:6374002","Bundle branch block",313791,"Type","snomed:410656007",4259643,,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Bundeltakblok_12","type of bundle branch block at visit12","INT",,"1=LBTB| 2=RBTB| 3= Anterior hemiblock| 4= posterior hemiblock| 5= RBRB+anterior hemiblock| 6= RBTB+posterior hemiblock| 7= aspecific intrtaventricular block",,227,395,1,7,,"snomed:63467002|snomed:59118001|snomed:37760005|snomed:62026008|snomed:46319007|snomed:30667004|snomed:4554005","left bundle branch block|right bundle branch block|Left anterior fascicular block|Left posterior fascicular block|Right bundle branch block AND left posterior fascicular block|Right bundle branch block AND left anterior fascicular block|Intraventricular conduction defect","316998|314059|4295336|4268046|321590|316432|4166844","snomed:6374002","Bundle branch block",313791,"Type","snomed:410656007",4259643,,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"Bundeltakblok_18","type of bundle branch block at visit18","INT",,"1=LBTB| 2=RBTB| 3= Anterior hemiblock| 4= posterior hemiblock| 5= RBRB+anterior hemiblock| 6= RBTB+posterior hemiblock| 7= aspecific intrtaventricular block",,199,423,1,7,,"snomed:63467002|snomed:59118001|snomed:37760005|snomed:62026008|snomed:46319007|snomed:30667004|snomed:4554005","left bundle branch block|right bundle branch block|Left anterior fascicular block|Left posterior fascicular block|Right bundle branch block AND left posterior fascicular block|Right bundle branch block AND left anterior fascicular block|Intraventricular conduction defect","316998|314059|4295336|4268046|321590|316432|4166844","snomed:6374002","Bundle branch block",313791,"Type","snomed:410656007",4259643,,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"CABG","Coronary artery bypass grafting","INT",,"1=yes|0=no",,622,0,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:232717009","Coronary artery bypass graft",4336464,"Medical history [PhenX]","loinc:66480-5",40769143,,,,"Procedure_Occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"CAD","Presence of coronary artery disease","INT",,"1=yes|0=no",,622,0,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:414024009","Disorder of coronary artery",4187067,"Medical history [PhenX]","loinc:66480-5",40769143,,,,"Condition_occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"CADAEs","CAD Aescoronary artery disease adverse events","INT",,,,622,0,0,5,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Disorder of coronary artery","snomed:414024009",4187067,,,,"Condition_occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Cancer","type of cancer in history","INT",,"0 = no| 1 = Lung | 2 = Breast | 3 = Prostate| 4 = Colon | 5 = upper GI-tract| 6 = Pancreas | 7 = Skin | 8 = Thyroid | 9 = Lymphoma | 10 = Leukemia | 11 =other",,622,0,0,11,,"loinc:LA32-8|snomed:363358000|snomed:254837009|snomed:399068003|snomed:363406005|snomed:126768004|snomed:363418001|snomed:126488004|snomed:363478007|snomed:118600007|snomed:93143009|snomed:74964007","No|Malignant tumor of lung|Malignant tumor of breast|Malignant tumor of prostate|Malignant tumor of colon|Neoplasm of gastrointestinal tract|Malignant tumor of pancreas|Neoplasm of skin|Malignant tumor of thyroid gland|Malignant lymphoma|Leukemia|other","45878245|443388|4112853|4163261|4180790|4130373|4180793|444209|4178976|432571|317510|9177","snomed:275904003","History of neoplasm",4078300,"Medical history [PhenX]","loinc:66480-5",40769143,,,,"Condition_occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Cancer01","history of cancer Y/N","INT",,"1=yes|0=no",,622,0,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:275904003","History of neoplasm",4078300,"Medical history [PhenX]","loinc:66480-5",40769143,,,,"Condition_occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"CarotisTEA","history of Carotis-TEA ( thrombo-endarteriectomie = surgical procedure) Y/N","INT",,"1=yes|0=no",,622,0,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:66951008","Carotid endarterectomy",4283095,"Medical history [PhenX]","loinc:66480-5",40769143,,,,"Procedure_Occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Causeofheartfailure","Cause of heart failure","STR",,"CAD= Coronary artery disease|DCM= Dilated cardiomyopathy| VHD= Valular heart disease|HHD= Hypertensive heart disease|Other=Other",,622,0,1,5,,"snomed:414024009|snomed:399020009|snomed:368009|snomed:64715009|snomed:74964007","Disorder of coronary artery|Dilated cardiomyopathy|Heart valve disorder|Hypertensive heart disease|Other","4187067|4163710|4281749|442604|9177","snomed:84114007","heart failure",316139,"Etiology","snomed:134198009",4046629,,,,"Observation","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"cerebrovascAEs","cerebrovascular Aes adverse events","INT",,,,622,0,0,2,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Cerebrovascular disease","snomed:62914000",381591,,,,"Condition_occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"CharlsonScore","Charlson Score ","INT",,,,622,0,1,13,"( charlson comorbidity index prediction of 10yr survival)",,,,"snomed:762713009","Charlson Comorbidity Index",42538860,,,,,,,"Observation","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"ChronischvenöseInsuffizienz","history of Chronic venous insufficiency Y/N","INT",,"1=yes|0=no",,622,0,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:20696009","Peripheral venous insufficiency",321596,"Medical history [PhenX]","loinc:66480-5",40769143,,,,"Condition_occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"cLBTB","complete Left bundlebranch block at baseline","INT",,"1=yes|0=no",,620,2,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:733534002","ECG complete left bundle branch block",37118682,"Electrocardiogram finding","Snomed:301120008",4117134,,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"cLBTB_12","complete Left bundlebranch block at visit12","INT",,"1=yes|0=no",,430,192,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:733534002","ECG complete left bundle branch block",37118682,"Electrocardiogram finding","Snomed:301120008",4117134,,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"cLBTB_18","complete Left bundlebranch block at visit18","INT",,"1=yes|0=no",,395,227,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:733534002","ECG complete left bundle branch block",37118682,"Electrocardiogram finding","Snomed:301120008",4117134,,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"Constip1","obstipation at visit1","INT",,"0= no |1= subjectively not disturbing|2= subjectively disturbing |3= needs therapy ",9,559,63,0,3,,"LOINC:LA32-8|snomed:255604002|snomed:1255665007|snomed:24484000","No|Mild|Moderate|Severe","45878245|4116992|37165778|4087703","snomed:111360009","Obstipation",4008552,,,,,,,"Observation","month 1",4081745,"follow-up 1 month","snomed:183623000"
"Constip12","obstipation at Visit12","INT",,"0= no |1= subjectively not disturbing|2= subjectively disturbing |3= needs therapy ",9,442,180,0,3,,"LOINC:LA32-8|snomed:255604002|snomed:1255665007|snomed:24484000","No|Mild|Moderate|Severe","45878245|4116992|37165778|4087703","snomed:111360009","Obstipation",4008552,,,,,,,"Observation","month 12",4081746,"follow-up 1 year","snomed:183627004"
"Constip18","obstipation at Visit18","INT",,"0= no |1= subjectively not disturbing|2= subjectively disturbing |3= needs therapy ",9,405,217,0,3,,"LOINC:LA32-8|snomed:255604002|snomed:1255665007|snomed:24484000","No|Mild|Moderate|Severe","45878245|4116992|37165778|4087703","snomed:111360009","Obstipation",4008552,,,,,,,"Observation","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"Constip3","obstipation at visit3","INT",,"0= no |1= subjectively not disturbing|2= subjectively disturbing |3= needs therapy ",9,516,106,0,3,,"LOINC:LA32-8|snomed:255604002|snomed:1255665007|snomed:24484000","No|Mild|Moderate|Severe","45878245|4116992|37165778|4087703","snomed:111360009","Obstipation",4008552,,,,,,,"Observation","month 3",44789369,"follow-up 3 months","snomed:200521000000107"
"Constip6","obstipation at visit6","INT",,"0= no |1= subjectively not disturbing|2= subjectively disturbing |3= needs therapy ",9,483,139,0,3,,"LOINC:LA32-8|snomed:255604002|snomed:1255665007|snomed:24484000","No|Mild|Moderate|Severe","45878245|4116992|37165778|4087703","snomed:111360009","Obstipation",4008552,,,,,,,"Observation","month 6",4103967,"follow-up 6 months","snomed:300042001"
"ConstipationAEs","Constipation Aes adverse events","INT",,,,622,0,0,3,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Constipation","snomed:14760008",75860,,,,"Condition_occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"COPD","history of Chronic obstructive pulmonary disease: note: study predates GOLD classification for COPD","INT",,"0=no| 1=mild| 2=moderate| 3=severe",,622,0,0,3,,"loinc:LA32-8|snomed:313296004|snomed:313297008|snomed:313299006","no|Mild chronic obstructive pulmonary disease|Moderate chronic obstructive pulmonary disease| Severe chronic obstructive pulmonary disease","45878245|4196712|4193588|4209097","snomed:13645005","Chronic obstructive lung disease",255573,"GOLD (Global Initiative for Chronic Obstructive Lung Disease) 2017 group","snomed:1097861000000108",36685450,,,,"Condition_occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"COPD01","history of Chronic obstructive pulmonary disease Y/N","INT",,"1=yes|0=no",,622,0,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:13645005","Chronic obstructive lung disease",255573,"Medical history [PhenX]","loinc:66480-5",40769143,,,,"Condition_occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"COPDAsthmaAEs","COPD Asthma Aes adverse events","INT",,,,622,0,0,3,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Chronic obstructive lung disease|Asthma","snomed:13645005|snomed:195967001","255573|317009",,,,"Condition_occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Cough1","Cough dry at visit1","INT",,"0= no |1= subjectively not disturbing|2= subjectively disturbing |3= needs therapy ",9,560,62,0,3,,"LOINC:LA32-8|snomed:255604002|snomed:1255665007|snomed:24484000","No|Mild|Moderate|Severe","45878245|4116992|37165778|4087703","snomed:11833005","Dry cough",4038519,,,,,,,"Observation","month 1",4081745,"follow-up 1 month","snomed:183623000"
"Cough12","Cough dry at Visit12","INT",,"0= no |1= subjectively not disturbing|2= subjectively disturbing |3= needs therapy ",9,444,178,0,3,,"LOINC:LA32-8|snomed:255604002|snomed:1255665007|snomed:24484000","No|Mild|Moderate|Severe","45878245|4116992|37165778|4087703","snomed:11833005","Dry cough",4038519,,,,,,,"Observation","month 12",4081746,"follow-up 1 year","snomed:183627004"
"Cough18","Cough dry at Visit18","INT",,"0= no |1= subjectively not disturbing|2= subjectively disturbing |3= needs therapy ",9,406,216,0,3,,"LOINC:LA32-8|snomed:255604002|snomed:1255665007|snomed:24484000","No|Mild|Moderate|Severe","45878245|4116992|37165778|4087703","snomed:11833005","Dry cough",4038519,,,,,,,"Observation","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"Cough3","Cough dry at visit3","INT",,"0= no |1= subjectively not disturbing|2= subjectively disturbing |3= needs therapy ",9,517,105,0,3,,"LOINC:LA32-8|snomed:255604002|snomed:1255665007|snomed:24484000","No|Mild|Moderate|Severe","45878245|4116992|37165778|4087703","snomed:11833005","Dry cough",4038519,,,,,,,"Observation","month 3",44789369,"follow-up 3 months","snomed:200521000000107"
"Cough6","Cough dry at visit6","INT",,"0= no |1= subjectively not disturbing|2= subjectively disturbing |3= needs therapy ",9,488,134,0,3,,"LOINC:LA32-8|snomed:255604002|snomed:1255665007|snomed:24484000","No|Mild|Moderate|Severe","45878245|4116992|37165778|4087703","snomed:11833005","Dry cough",4038519,,,,,,,"Observation","month 6",4103967,"follow-up 6 months","snomed:300042001"
"Coughdry","Cough defined dry at baseline","INT",,"0= no |1= subjectively not disturbing|2= subjectively disturbing |3= needs therapy ",9,615,7,0,3,,"LOINC:LA32-8|snomed:255604002|snomed:1255665007|snomed:24484000","No|Mild|Moderate|Severe","45878245|4116992|37165778|4087703","snomed:11833005","Dry cough",4038519,,,,,,,"Observation","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Coughproductive","Cough defined productive at baseline","INT",,"0= no |1= subjectively not disturbing|2= subjectively disturbing |3= needs therapy ",9,617,5,0,3,,"LOINC:LA32-8|snomed:255604002|snomed:1255665007|snomed:24484000","No|Mild|Moderate|Severe","45878245|4116992|37165778|4087703","snomed:28743005","Productive cough",4102774,,,,,,,"Observation","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"cRBTB","complete Right bundle branch block at baseline","INT",,"1=yes|0=no",,620,2,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:713427006","EKG: complete right bundle branch block",37017194,"Electrocardiogram finding","Snomed:301120008",4117134,,,,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"cRBTB_12","complete Right bundle branch block at visit12","INT",,"1=yes|0=no",,430,192,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:713427006","EKG: complete right bundle branch block",37017194,"Electrocardiogram finding","Snomed:301120008",4117134,,,,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"cRBTB_18","complete Right bundle branch block at visit18","INT",,"1=yes|0=no",,395,227,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:713427006","EKG: complete right bundle branch block",37017194,"Electrocardiogram finding","Snomed:301120008",4117134,,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"Criterium_P_V1_A_18","left atrial overload on ECG at visit18","INT",,"1=yes| 0=no",,395,227,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:253361002","Left atrial dilatation",4101029,"Electrocardiogram finding","Snomed:301120008",4117134,,,,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"CTD","history of connective tissue disease Y/N","INT",,"1=yes| 0=no",,622,0,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:239918008","Undifferentiated connective tissue disease",4344165,"Medical history [PhenX]","loinc:66480-5",40769143,,,,"Condition_occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"CVAEs","total CV CardioVascular Aes Adverse Events","INT",,,,622,0,0,16,,,,,"loinc:LA7266-5 ","Adverse event ",45884383,"Cardiovascular event","snomed:405617006",4236854,,,,"Condition_occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"cvi01","history of mild cerebrovascular disease (0 vs 1-2-3) Y/N","INT",,"1=yes| 0=no",,622,0,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:62914000","Cerebrovascular disease",381591,"Mild|Medical history [PhenX]","snomed:255604002|loinc:66480-5","4116992|40769143",,,,"Condition_occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"DASI_12","Dasi index at Month12 visit","FLOAT",,,,438,184,0,58.2,"duke activity status index",,,,"snomed:458301000124107","Duke activity status index",36684911,,,,,,,"Observation","month 12",4081746,"follow-up 1 year","snomed:183627004"
"DASI_18","Dasi index at month 18 visit","FLOAT",,,,398,224,0,58.2,"duke activity status index",,,,"snomed:458301000124107","Duke activity status index",36684911,,,,,,,"Observation","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"DASI_BL","DASI duke activity status index at baseline","FLOAT",,,,609,13,0,58.2,"duke activity status index",,,,"snomed:458301000124107","Duke activity status index",36684911,,,,,,,"Observation","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"DCM","Dilated cardiomyopathy","INT",,"1=yes|0=no",,622,0,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:399020009","Dilated cardiomyopathy",4163710,,,,,,,"Condition_occurrence","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Death","Death during study","INT",,"1=yes|0=no",,622,0,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:419620001","Death",4306655,,,,,,,"Person","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"Death_cardiac","Death cardiac","INT",,"1=yes|0=no",,622,0,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:184305005","cause of death",4083743,"Heart disease","snomed:56265001",321588,,,,"Death","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Death_CV","Death cardiovascular (includes stroke)","INT",,"1=yes|0=no",,622,0,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:184305005","cause of death",4083743,"Disorder of cardiovascular system","snomed:49601007",134057,,,,"Death","end of study",2000000025,"end of study visit","icare:icv2000000025"
"Death_EP","Death without cancer-related death part of primary endpoint","INT",,"1=yes|0=no",,622,0,0,1,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:184305005","cause of death",4083743,"Non-cancer","icare:icv2000000020",2000000020,,,,"Observation","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Death_HFhosp_afterV1","death or HF hospitalization after visit1 ( so excluding hospitalisations prior to visit1)","INT",,"1=yes|0=no",,602,20,0,1,,"LOINC:LA33-6 | LOINC:LA32-8","Yes | No","45877994 | 45878245","icare:icv200000063","Event after follow-up visit",2000000063,"Death|Emergency hospital admission for heart failure","snomed:419620001|snomed:416683003","4306655|4215511",,,,"Observation","month 1",4081745,"follow-up 1 month","snomed:183623000"
